ZONE_NAME,ZONE_FID,DATE,YEAR,MONTH,WATER_YEAR,PPT,ETO,TMIN,TMAX,TMEAN
Field_1,1,2007-08-01,2007,8,2007,3.924791,206.672777,282.270966,305.875977,294.073486
Field_1,1,2007-09-01,2007,9,2007,7.206168,146.266863,275.967377,298.999207,287.483307
Field_1,1,2007-10-01,2007,10,2008,15.349675,88.125412,271.157990,291.227234,281.192627
Field_1,1,2007-11-01,2007,11,2008,8.683335,48.218033,266.063873,285.155334,275.609619
Field_1,1,2007-12-01,2007,12,2008,22.751867,24.258840,263.031067,276.020325,269.525696
Field_1,1,2008-01-01,2008,1,2008,23.488644,25.482297,260.090637,274.426086,267.258362
Field_1,1,2008-02-01,2008,2,2008,22.146004,36.405457,265.652466,279.001617,272.327057
Field_1,1,2008-03-01,2008,3,2008,6.688090,71.803232,267.517670,283.273926,275.395782
Field_1,1,2008-04-01,2008,4,2008,8.875529,116.503194,270.226898,287.826721,279.026794
Field_1,1,2008-05-01,2008,5,2008,24.378706,153.629867,276.221191,294.039124,285.130157
Field_1,1,2008-06-01,2008,6,2008,13.496813,193.114540,279.660858,301.000183,290.330536
Field_1,1,2008-07-01,2008,7,2008,5.028652,234.480702,283.026428,307.181580,295.104004
Field_1,1,2008-08-01,2008,8,2008,3.504986,211.936314,282.777008,305.708099,294.242554
Field_1,1,2008-09-01,2008,9,2008,3.354126,148.458426,276.848206,301.308777,289.078491
Field_1,1,2008-10-01,2008,10,2009,8.860445,92.202536,270.984589,292.941254,281.962921
Field_1,1,2008-11-01,2008,11,2009,13.954416,47.519370,270.298035,286.542969,278.420532
Field_1,1,2008-12-01,2008,12,2009,27.260094,26.076004,260.697571,277.090576,268.894073
Field_1,1,2009-01-01,2009,1,2009,22.639360,29.118846,264.478882,278.612762,271.545807
Field_1,1,2009-02-01,2009,2,2009,12.037080,39.216782,266.591980,280.254150,273.423065
Field_1,1,2009-03-01,2009,3,2009,19.847237,76.721365,269.066040,284.000580,276.533325
Field_1,1,2009-04-01,2009,4,2009,31.643904,111.406320,272.072815,288.463348,280.268097
Field_1,1,2009-05-01,2009,5,2009,16.845725,165.098998,277.909698,297.059540,287.484619
Field_1,1,2009-06-01,2009,6,2009,77.209645,153.450349,280.336670,297.842987,289.089844
Field_1,1,2009-07-01,2009,7,2009,2.900692,216.871047,283.274475,306.527191,294.900848
Field_1,1,2009-08-01,2009,8,2009,16.434676,190.357147,281.245911,303.953369,292.599640
Field_1,1,2009-09-01,2009,9,2009,3.970997,152.014259,279.066895,302.050873,290.558899
Field_1,1,2009-10-01,2009,10,2010,20.134205,79.602317,270.452972,289.238312,279.845612
Field_1,1,2009-11-01,2009,11,2010,2.016516,52.483999,266.479095,284.788849,275.633972
Field_1,1,2009-12-01,2009,12,2010,21.600079,21.256232,259.176422,274.136902,266.656647
Field_1,1,2010-01-01,2010,1,2010,10.228076,25.222596,265.375305,277.828003,271.601654
Field_1,1,2010-02-01,2010,2,2010,4.154176,32.728596,267.735382,279.923370,273.829376
Field_1,1,2010-03-01,2010,3,2010,20.102193,72.763998,269.004547,283.859924,276.432220
Field_1,1,2010-04-01,2010,4,2010,26.514444,104.603506,271.275238,287.254791,279.265015
Field_1,1,2010-05-01,2010,5,2010,37.025887,127.833126,273.336853,289.532990,281.434937
Field_1,1,2010-06-01,2010,6,2010,0.448454,180.793890,280.029694,299.524963,289.777313
Field_1,1,2010-07-01,2010,7,2010,1.526335,228.470942,283.022766,306.038452,294.530609
Field_1,1,2010-08-01,2010,8,2010,0.000000,195.760174,280.636871,303.934998,292.285950
Field_1,1,2010-09-01,2010,9,2010,15.680545,147.093390,276.477844,301.232300,288.855072
Field_1,1,2010-10-01,2010,10,2011,27.694640,88.008563,273.607605,292.635925,283.121765
Field_1,1,2010-11-01,2010,11,2011,32.966024,41.250848,266.730072,281.099487,273.914764
Field_1,1,2010-12-01,2010,12,2011,48.434162,27.500057,267.769867,278.249634,273.009766
Field_1,1,2011-01-01,2011,1,2011,5.649899,25.533292,263.091187,277.186310,270.138763
Field_1,1,2011-02-01,2011,2,2011,10.105949,34.403421,263.348724,277.668396,270.508575
Field_1,1,2011-03-01,2011,3,2011,34.149961,58.235507,267.709351,282.410431,275.059875
Field_1,1,2011-04-01,2011,4,2011,35.564892,80.319177,269.294525,284.972809,277.133667
Field_1,1,2011-05-01,2011,5,2011,36.680135,127.030301,272.088470,290.628601,281.358551
Field_1,1,2011-06-01,2011,6,2011,17.219914,179.664607,276.877869,298.518524,287.698212
Field_1,1,2011-07-01,2011,7,2011,5.222471,225.827960,281.226044,306.220612,293.723328
Field_1,1,2011-08-01,2011,8,2011,4.564135,207.936530,281.624023,306.679291,294.151672
Field_1,1,2011-09-01,2011,9,2011,7.998291,145.860830,278.424072,302.891022,290.657532
Field_1,1,2011-10-01,2011,10,2012,19.484787,86.755945,271.362030,292.809723,282.085876
Field_1,1,2011-11-01,2011,11,2012,11.172061,38.942331,265.238068,281.077271,273.157654
Field_1,1,2011-12-01,2011,12,2012,1.577058,25.407815,260.943939,276.471130,268.707520
Field_1,1,2012-01-01,2012,1,2012,28.987256,41.004835,265.241791,280.511810,272.876801
Field_1,1,2012-02-01,2012,2,2012,8.143203,36.145974,265.992401,279.192566,272.592499
Field_1,1,2012-03-01,2012,3,2012,27.353179,84.813236,269.597717,286.171478,277.884583
Field_1,1,2012-04-01,2012,4,2012,13.952651,130.593728,273.422516,291.779053,282.600769
Field_1,1,2012-05-01,2012,5,2012,10.083337,173.719575,274.421844,295.328186,284.875031
Field_1,1,2012-06-01,2012,6,2012,2.590626,217.715854,277.683441,301.968170,289.825806
Field_1,1,2012-07-01,2012,7,2012,3.317494,233.389824,283.601959,308.438202,296.020081
Field_1,1,2012-08-01,2012,8,2012,5.929831,209.502934,283.492401,308.359711,295.926056
Field_1,1,2012-09-01,2012,9,2012,4.044353,151.777125,278.470001,303.103485,290.786743
Field_1,1,2012-10-01,2012,10,2013,7.990189,101.393574,271.376343,294.086700,282.731506
Field_1,1,2012-11-01,2012,11,2013,12.990787,58.053895,269.841736,287.939972,278.890839
Field_1,1,2012-12-01,2012,12,2013,50.049904,35.357141,264.459991,279.250427,271.855194
Field_1,1,2013-01-01,2013,1,2013,13.980172,18.778016,257.654877,272.650726,265.152802
Field_1,1,2013-02-01,2013,2,2013,8.948632,23.486065,259.816254,274.768402,267.292328
Field_1,1,2013-03-01,2013,3,2013,8.255197,65.086539,268.096008,282.841309,275.468658
Field_1,1,2013-04-01,2013,4,2013,11.751270,111.425910,271.441284,288.488068,279.964661
Field_1,1,2013-05-01,2013,5,2013,20.621473,160.929415,274.468445,294.802185,284.635315
Field_1,1,2013-06-01,2013,6,2013,2.538477,209.509902,279.539551,303.086243,291.312897
Field_1,1,2013-07-01,2013,7,2013,5.832298,228.594843,284.301361,308.674591,296.487976
Field_1,1,2013-08-01,2013,8,2013,7.421423,202.234619,281.854034,305.993958,293.924011
Field_1,1,2013-09-01,2013,9,2013,39.525861,124.655428,276.373566,298.579224,287.476379
Field_1,1,2013-10-01,2013,10,2014,15.821079,77.728020,268.791229,290.505798,279.648499
Field_1,1,2013-11-01,2013,11,2014,10.504737,43.694825,268.011871,284.085663,276.048767
Field_1,1,2013-12-01,2013,12,2014,22.429360,17.837396,258.876831,273.830109,266.353455
Field_1,1,2014-01-01,2014,1,2014,13.114604,37.275669,265.987274,281.291656,273.639465
Field_1,1,2014-02-01,2014,2,2014,31.112517,49.309097,270.203888,282.697540,276.450714
Field_1,1,2014-03-01,2014,3,2014,29.093398,84.042662,270.379608,286.595154,278.487396
Field_1,1,2014-04-01,2014,4,2014,17.597951,113.045978,272.401245,290.009003,281.205139
Field_1,1,2014-05-01,2014,5,2014,29.093406,167.457782,276.278259,295.456390,285.867310
Field_1,1,2014-06-01,2014,6,2014,6.605687,200.975982,279.996124,301.381012,290.688568
Field_1,1,2014-07-01,2014,7,2014,8.644151,224.140754,285.772644,308.176697,296.974670
Field_1,1,2014-08-01,2014,8,2014,55.316234,168.701501,282.973053,302.531403,292.752228
Field_1,1,2014-09-01,2014,9,2014,23.881124,147.236219,279.458832,301.084320,290.271576
Field_1,1,2014-10-01,2014,10,2015,1.315965,98.482082,272.772491,295.005676,283.889099
Field_1,1,2014-11-01,2014,11,2015,28.170908,43.896987,268.953796,283.677368,276.315582
Field_1,1,2014-12-01,2014,12,2015,42.885351,30.305450,267.710724,279.340546,273.525635
Field_1,1,2015-01-01,2015,1,2015,9.339531,35.261437,267.498108,281.977661,274.737885
Field_1,1,2015-02-01,2015,2,2015,8.670311,59.431111,271.494568,285.390747,278.442657
Field_1,1,2015-03-01,2015,3,2015,4.743577,98.177022,272.229919,290.120453,281.175171
Field_1,1,2015-04-01,2015,4,2015,21.414988,119.955292,272.190552,289.727448,280.958984
Field_1,1,2015-05-01,2015,5,2015,64.382748,145.517289,278.195099,294.161896,286.178497
Field_1,1,2015-06-01,2015,6,2015,8.857300,211.443015,284.799774,304.588654,294.694214
Field_1,1,2015-07-01,2015,7,2015,29.790053,196.070887,284.204895,303.915710,294.060303
Field_1,1,2015-08-01,2015,8,2015,16.189180,200.007849,284.984314,305.246216,295.115265
Field_1,1,2015-09-01,2015,9,2015,11.258616,145.277628,280.230225,301.335052,290.782623
Field_1,1,2015-10-01,2015,10,2016,49.069457,88.852378,276.108704,294.370544,285.239624
Field_1,1,2015-11-01,2015,11,2016,32.831064,32.998202,266.149445,279.811401,272.980408
Field_1,1,2015-12-01,2015,12,2016,57.946435,24.237254,264.684784,275.932770,270.308777
Field_1,1,2016-01-01,2016,1,2016,45.299945,24.049673,263.843231,275.949768,269.896484
Field_1,1,2016-02-01,2016,2,2016,4.332582,42.613869,267.206940,281.274231,274.240570
Field_1,1,2016-03-01,2016,3,2016,26.703847,83.827728,272.419312,286.595947,279.507629
Field_1,1,2016-04-01,2016,4,2016,40.989709,113.809867,274.682678,291.083099,282.882874
Field_1,1,2016-05-01,2016,5,2016,24.964863,147.334001,276.547577,293.922424,285.234985
Field_1,1,2016-06-01,2016,6,2016,4.209742,205.846319,281.599091,303.967072,292.783081
Field_1,1,2016-07-01,2016,7,2016,0.591540,233.372471,283.506134,306.858673,295.182404
Field_1,1,2016-08-01,2016,8,2016,0.820187,205.817760,282.880219,305.583221,294.231720
Field_1,1,2016-09-01,2016,9,2016,13.529244,137.556405,278.287659,298.800964,288.544312
Field_1,1,2016-10-01,2016,10,2017,48.167938,86.169466,273.864655,291.949677,282.907166
Field_1,1,2016-11-01,2016,11,2017,9.676282,51.738929,270.793304,286.173187,278.483246
Field_1,1,2016-12-01,2016,12,2017,56.113159,25.166250,261.584503,276.069641,268.827087
Field_1,1,2017-01-01,2017,1,2017,55.300000,22.400000,261.980652,273.903229,267.941925
Field_1,1,2017-02-01,2017,2,2017,23.700000,47.900000,269.228577,282.028564,275.628571
Field_1,1,2017-03-01,2017,3,2017,26.800000,84.100000,271.125793,288.025818,279.575806
Field_1,1,2017-04-01,2017,4,2017,30.500000,100.800000,272.276672,288.486664,280.381653
Field_1,1,2017-05-01,2017,5,2017,15.400000,156.400001,276.119354,296.187103,286.153229
Field_1,1,2017-06-01,2017,6,2017,22.100000,197.899999,280.619995,303.190002,291.904999
Field_1,1,2017-07-01,2017,7,2017,2.700000,229.900001,285.103241,308.841949,296.972565
Field_1,1,2017-08-01,2017,8,2017,5.700000,191.200000,283.977417,306.593536,295.285492
Field_1,1,2017-09-01,2017,9,2017,34.399999,129.199999,277.633331,298.616669,288.125000
Field_1,1,2017-10-01,2017,10,2018,3.400000,86.100000,269.138702,291.667755,280.403229
Field_1,1,2017-11-01,2017,11,2018,28.600000,51.800000,270.410004,286.106659,278.258331
Field_1,1,2017-12-01,2017,12,2018,4.700000,27.600000,262.593536,278.919342,270.756439
Field_1,1,2018-01-01,2018,1,2018,12.900000,38.300000,267.854828,282.277405,275.066132
Field_1,1,2018-02-01,2018,2,2018,13.800000,38.100000,263.639282,279.835724,271.737488
Field_1,1,2018-03-01,2018,3,2018,47.300000,66.500000,268.487091,283.274200,275.880646
Field_1,1,2018-04-01,2018,4,2018,15.800000,120.600001,272.756653,290.703339,281.730011
Field_1,1,2018-05-01,2018,5,2018,58.900000,151.900000,277.500000,295.941925,286.720978
Field_1,1,2018-06-01,2018,6,2018,2.500000,205.200000,280.230011,302.986664,291.608337
Field_1,1,2018-07-01,2018,7,2018,0.000000,238.800001,285.877411,309.529022,297.703217
Field_1,1,2018-08-01,2018,8,2018,1.800000,209.400000,283.367737,306.564514,294.966125
Field_1,1,2018-09-01,2018,9,2018,0.000000,157.000000,277.106659,302.343323,289.725006
Field_1,1,2018-10-01,2018,10,2019,12.200000,77.700000,270.777435,291.367737,281.072571
Field_1,1,2018-11-01,2018,11,2019,20.500000,47.000000,265.100006,283.456665,274.278320
Field_1,1,2018-12-01,2018,12,2019,36.299999,21.400000,263.570953,275.774200,269.672577
